,state,city,status
6465,NJ,ATLANTA,1
6466,NJ,ATLANTIC CITY,30
6467,NJ,ATLANTIC HIGHLANDS,3
6468,NJ,AUDUBON,4
6469,NJ,AVENEL,275
6470,NJ,BARNEGAT,3
6471,NJ,BARRINGTON,8
6472,NJ,BASKIN RIDGE,1
6473,NJ,BASKING RIDGE,687
6474,NJ,BAYONNE,49
6475,NJ,BAYVILLE,6
6476,NJ,BEDMINISTER,35
6477,NJ,BEDMINSTER,149
6478,NJ,BELLE MEAD,5
6479,NJ,BELLEROSE,1
6480,NJ,BELLEVIELLE,1
6481,NJ,BELLEVILLE,50
6482,NJ,BELLMAWR,123
6483,NJ,BELMAR,1
6484,NJ,BELVIDERE,6
6485,NJ,BERGENFIELD,64
6486,NJ,BERKELEY  HEIGHTS,1
6487,NJ,BERKELEY HEIGHTS,320
6488,NJ,BERKELEY HTS,1
6489,NJ,BERKELY HEIGHTS,1
6490,NJ,BERKLEY HEIGHTS,1
6491,NJ,BERLIN,4
6492,NJ,BERNARDSVILLE,19
6493,NJ,BIDGEWATER,4
6494,NJ,BLACKWOOD,5
6495,NJ,BLAIRSTOWN,1
6496,NJ,BLOOMFIELD,83
6497,NJ,BLOOMINGDALE,5
6498,NJ,BOGOTA,2
6499,NJ,BONTON,2
6500,NJ,BOONTON,19
6501,NJ,BOONTON TOWNSHIP,1
6502,NJ,BOONTON TWP,1
6503,NJ,BORDENTOWN,2
6504,NJ,BOUND BROOK,371
6505,NJ,BRADLEY BEACH,1
6506,NJ,BRANCHBURG,83
6507,NJ,BRANCHVILLE,63
6508,NJ,BRDIGEWATER,1
6509,NJ,BRED BANK,1
6510,NJ,BRICK,11
6511,NJ,BRIDGEPORT,2
6512,NJ,BRIDGETON,10
6513,NJ,BRIDGEWATER,6578
6514,NJ,"BRIDGEWATER,",1
6515,NJ,BRIDGWATER,9
6516,NJ,BRIELLE BOROUGH,1
6517,NJ,BRONX,1
6518,NJ,BUDD LAKE,16
6519,NJ,BUENA,15
6520,NJ,BUFFALO GROVE,1
6521,NJ,BUILDING 1,1
6522,NJ,BURLINGTON,38
6523,NJ,BURLINGTON TOWNSHIP,1
6524,NJ,CALDWELL,3
6525,NJ,CALIFON,5
6526,NJ,CAMDEN,168
6527,NJ,CAPE MAY COURT HOUSE,2
6528,NJ,CARLDSTAT,1
6529,NJ,CARLSTADT,137
6530,NJ,CARNEY'S POINT,2
6531,NJ,CARNEYS POINT,6
6532,NJ,CARTERET,47
6533,NJ,CEDAR GROVE,27
6534,NJ,CEDAR KNOLLS,374
6535,NJ,CEDAR KOLLS,1
6536,NJ,CHATHAM,54
6537,NJ,CHATSWORTH,2
6538,NJ,CHERRY HILL,1156
6539,NJ,CHERRYHILL,4
6540,NJ,CHESTER,22
6541,NJ,CHESTERFIELD,15
6542,NJ,CHESTNUT RIDGE,1
6543,NJ,CINAMINSON,1
6544,NJ,CINNAMINSON,91
6545,NJ,CLARK,210
6546,NJ,CLEARWATER,1
6547,NJ,CLEMENTON,3
6548,NJ,CLERMONT,1
6549,NJ,CLFITON,1
6550,NJ,CLIFFSIDE PARK,6
6551,NJ,CLIFTON,783
6552,NJ,"CLIFTON,",6
6553,NJ,CLINTON,10
6554,NJ,CLOSTER,18
6555,NJ,COLLINGSWOOD,11
6556,NJ,COLONIA,53
6557,NJ,COLTS NECK,6
6558,NJ,COLUMBUS,5
6559,NJ,CRANBURRY,2
6560,NJ,CRANBURY,4507
6561,NJ,CRANFORD,282
6562,NJ,"CRANFORD, NJ",1
6563,NJ,CREAM RIDGE,4
6564,NJ,CRESSKILL,14
6565,NJ,CROSSWICKS,1
6566,NJ,DAYTON,632
6567,NJ,DEAL,6
6568,NJ,DEERFIELD,1
6569,NJ,DELAIR,3
6570,NJ,DELRAN,13
6571,NJ,DEMAREST,4
6572,NJ,DENVILLE,142
6573,NJ,DEPTFORD,5
6574,NJ,DOVER,146
6575,NJ,DUBLIN,1
6576,NJ,DUNELLEN,76
6577,NJ,EA,1
6578,NJ,EAST BRUNSWICK,50309
6579,NJ,"EAST BRUNSWICK,",40
6580,NJ,EAST BRUSNWICK,2
6581,NJ,EAST BURNSWICK,1
6582,NJ,EAST HANOVER,549
6583,NJ,EAST HOBOKEN,1
6584,NJ,EAST MILLSTONE,27
6585,NJ,EAST ORANGE,24
6586,NJ,EAST RUTHERFORD,103
6587,NJ,EAST WINDSOR,1734
6588,NJ,EASTAMPTON,2
6589,NJ,"EASTAMPTON,",1
6590,NJ,EATONTOWN,99
6591,NJ,EDGEWATER,42
6592,NJ,EDIOSN,243
6593,NJ,EDISION,4
6594,NJ,EDISON,71830
6595,NJ,"EDISON,",20
6596,NJ,EGG HARBOR,1
6597,NJ,EGG HARBOR CITY,1
6598,NJ,EGG HARBOR TOWNSHIP,15
6599,NJ,ELIZABETH,147
6600,NJ,ELLICOTT CITY,1
6601,NJ,ELMWOOD PARK,156
6602,NJ,ELMWOOD PRK,2
6603,NJ,EMERSON,48
6604,NJ,ENGELWOOD CLIFFS,4
6605,NJ,ENGLEWOD CLIFFS,1
6606,NJ,ENGLEWOO CLIFFS,2
6607,NJ,ENGLEWOOD,129
6608,NJ,ENGLEWOOD CLIFF,1
6609,NJ,ENGLEWOOD CLIFFS,436
6610,NJ,ENGLEWOOD NJ 07631,2
6611,NJ,ENGLISHTOWN,9
6612,NJ,EVENSHAM TOWNSHIP,1
6613,NJ,EWING,328
6614,NJ,EWING TOWNSHIP,9
6615,NJ,FAIR HAVEN,2
6616,NJ,FAIR LANN,1
6617,NJ,FAIR LAWN,147
6618,NJ,FAIRFIELD,1077
6619,NJ,"FAIRFIELD,",1
6620,NJ,FAIRLAWN,8
6621,NJ,FAIRVIEW,12
6622,NJ,FANWOOD,12
6623,NJ,FAR HILLS,3
6624,NJ,FARMINGDALE,15
6625,NJ,FIELDSBORO,3
6626,NJ,FLANDERS,36
6627,NJ,FLEMINGTON,86
6628,NJ,FLOHRAM PARK,1
6629,NJ,FLORENCE,13
6630,NJ,FLORHAM PARK,317
6631,NJ,FOLSOM,2
6632,NJ,FORDS,8
6633,NJ,FORT LEE,1033
6634,NJ,FRANKLIN,3
6635,NJ,FRANKLIN LAKES,346
6636,NJ,FRANKLIN PARK,49
6637,NJ,"FRANKLIN PARK,",1
6638,NJ,FRANLKIN LAKES,3
6639,NJ,FREEHOLD,171
6640,NJ,FRENCHTOWN,3
6641,NJ,FT. LEE,1
6642,NJ,GALLOWAY,34
6643,NJ,GARFIELD,24
6644,NJ,GIBBSBORO,6
6645,NJ,GIBBSTOWN,6
6646,NJ,GILLETTE,3
6647,NJ,GLADSTONE,3
6648,NJ,GLASSBORO,65
6649,NJ,GLEN RIDGE,7
6650,NJ,GLEN ROCK,50
6651,NJ,GLENDORA,3
6652,NJ,GLOUCESTER CITY,8
6653,NJ,GREEN BROOK,7
6654,NJ,GREENBROOK,2
6655,NJ,GUTTENBERG,6
6656,NJ,GUTTENBURG,1
6657,NJ,HACKENSACK,1104
6658,NJ,HACKETTSTOWN,34
6659,NJ,HADDON HEIGHTS,3
6660,NJ,HADDON TOWNSHIP,1
6661,NJ,HADDONFIELD,4
6662,NJ,HAINESPORT,7
6663,NJ,HALEDON,1
6664,NJ,HAMILITON,1
6665,NJ,HAMILTON,1246
6666,NJ,HAMILTON CITY,1
6667,NJ,HAMILTON SQUARE,1
6668,NJ,HAMILTON TOWNSHIP,5
6669,NJ,HAMILTON TWP.,1
6670,NJ,HAMMONTON,7
6671,NJ,HAMPTON,16
6672,NJ,HANOVER,1
6673,NJ,HARDWICK,2
6674,NJ,HARRINGTON PARK,9
6675,NJ,HARRISON,158
6676,NJ,HASBOUCK HEIGHTS,18
6677,NJ,HASBROUCK,1
6678,NJ,HASBROUCK HEIGHTS,150
6679,NJ,HAUPPAUGE,1
6680,NJ,HAWTHORNE,24
6681,NJ,HAZLET,341
6682,NJ,HICKSVILLE,1
6683,NJ,HIGH BRIDGE,2
6684,NJ,HIGHLAND PARK,7
6685,NJ,HIGHLANDS,1
6686,NJ,HIGHTSTOWN,361
6687,NJ,HILLBOROUGH,1
6688,NJ,HILLSBOROUGH,775
6689,NJ,HILLSBOROUGH TOWNSHIP,3
6690,NJ,HILLSDALE,3
6691,NJ,HILLSIDE,31
6692,NJ,HO HO KUS,5
6693,NJ,HOBOKEN,1992
6694,NJ,HOHOKUS,4
6695,NJ,HOLDMEL,4
6696,NJ,HOLMDEL,190
6697,NJ,HONOKEN,1
6698,NJ,HOPEWELL,1
6699,NJ,HOWELL,15
6700,NJ,IRVING,1
6701,NJ,IRVINGTON,14
6702,NJ,ISELIN,27443
6703,NJ,"ISELIN,",215
6704,NJ,"ISELIN, NJ",5
6705,NJ,ISELINE,4
6706,NJ,ISLEIN,2
6707,NJ,ISLELIN,1
6708,NJ,ISLEN,1
6709,NJ,JACKSON,1
6710,NJ,JAMESBURG,4109
6711,NJ,JAMESBURH,1
6712,NJ,JEARSEY CITY,1
6713,NJ,JERESY CITY,1
6714,NJ,JERSERY CITY,1
6715,NJ,JERSETY CITY,1
6716,NJ,JERSEY,2
6717,NJ,JERSEY  CITY,4
6718,NJ,JERSEY CITY,16047
6719,NJ,JERSEY CITY NJ,1
6720,NJ,JSEREY CITY,2
6721,NJ,JWESEY CITY,5
6722,NJ,KEANSBURG,10
6723,NJ,KEARNEY,1
6724,NJ,KEARNY,78
6725,NJ,KEASBEY,34
6726,NJ,KENDALL PARK,747
6727,NJ,"KENDALL PARK, NJ",6
6728,NJ,KENILWORTH,163
6729,NJ,KEYPORT,1
6730,NJ,KING OF PRUSSIA,1
6731,NJ,KINGSTON,18
6732,NJ,LAKE HIAWATHA,4
6733,NJ,LAKE HOPATCONG,7
6734,NJ,LAKEHURST,2
6735,NJ,LAKEWOOD,101
6736,NJ,LAMBERTVILLE,40
6737,NJ,LANDING,1
6738,NJ,LAUREL SPRINGS,5
6739,NJ,LAURENCE HARBOR,4
6740,NJ,LAWRENCE,2
6741,NJ,LAWRENCE TOWNSHIP,26
6742,NJ,LAWRENCEVILLE,258
6743,NJ,LEBANON,10
6744,NJ,LEONIA,64
6745,NJ,LIBERTY CORNER,10
6746,NJ,LINCOLN,2
6747,NJ,LINCOLN PARK,12
6748,NJ,LINDEN,124
6749,NJ,LINDENHURST,1
6750,NJ,LINWOOD,6
6751,NJ,LITTLE EGG HARBOR,2
6752,NJ,LITTLE FALLS,21
6753,NJ,LITTLE FERRY,223
6754,NJ,LITTLE SILVER,1
6755,NJ,LITTLEFERRY,1
6756,NJ,LIVINGSTON,238
6757,NJ,LIVINGSTONE,1
6758,NJ,LODI,25
6759,NJ,LONG BRANCH,21
6760,NJ,LONG ISLAND CITY,1
6761,NJ,LONG VALLEY,6
6762,NJ,LOS ANGELES,1
6763,NJ,LUMBERTON,62
6764,NJ,LYNDHURST,411
6765,NJ,LYNDRUST,2
6766,NJ,MADISON,309
6767,NJ,MAGNOLIA,13
6768,NJ,MAHWAH,1199
6769,NJ,MALBORO,1
6770,NJ,MALVERN,1
6771,NJ,MAMALAPAN,1
6772,NJ,MAMNMOUTH JUNCTION,1
6773,NJ,MANAHAWKIN,1
6774,NJ,MANALAPAN,386
6775,NJ,MANAPALAN,1
6776,NJ,MANASQUAN,33
6777,NJ,MANCHESTER,4
6778,NJ,MANMOUTH JUNCTION,2
6779,NJ,MAPLE SHADE,20
6780,NJ,MAPLESHADE,1
6781,NJ,MAPLEWOOD,1330
6782,NJ,MARLBORO,30
6783,NJ,MARLTON,199
6784,NJ,MARMORA,1
6785,NJ,MARTINSVILLE,4
6786,NJ,MARYDEL,1
6787,NJ,MATAWAN,1343
6788,NJ,MAYS LANDING,4
6789,NJ,MAYWOOD,15
6790,NJ,MEDFORD,14
6791,NJ,MENDHAM,9
6792,NJ,MERCERVILLE,75
6793,NJ,MERCHANTVILLE,2
6794,NJ,METCHEN,3
6795,NJ,METUCHEN,1255
6796,NJ,MICKLETON,3
6797,NJ,MIDDLESEX,419
6798,NJ,MIDDLETOWN,6
6799,NJ,MIDLAND PARK,2
6800,NJ,MILBURN,3
6801,NJ,MILFORD,1
6802,NJ,MILLBURN,123
6803,NJ,MILLSTONE TOWNSHIP,2
6804,NJ,MILLSTONE TWP,1
6805,NJ,MILLTOWN,3
6806,NJ,MILLVILLE,19
6807,NJ,MILWAUKEE,1
6808,NJ,MINE HILL,1
6809,NJ,MONMOUTH BEACH,6
6810,NJ,MONMOUTH JCT,1078
6811,NJ,MONMOUTH JN,1
6812,NJ,MONMOUTH JN.,7
6813,NJ,MONMOUTH JUNCTION,2845
6814,NJ,"MONMOUTH JUNCTION ,",2
6815,NJ,MONMOUTH JUNCTON,1
6816,NJ,MONROE,776
6817,NJ,MONROE DRIVE,2
6818,NJ,MONROE TOWNSHIP,299
6819,NJ,MONROE TWP,2
6820,NJ,"MONROE TWP,",2
6821,NJ,MONTCLAIR,174
6822,NJ,MONTGOMERY,167
6823,NJ,MONTUALE,1
6824,NJ,MONTVALE,1401
6825,NJ,MONTVILLE,493
6826,NJ,MOOACHIE,1
6827,NJ,MOONACHI,1
6828,NJ,MOONACHIE,136
6829,NJ,MOORESTOWN,89
6830,NJ,MORGANVILLE,864
6831,NJ,MORRIS PLAIN,1
6832,NJ,MORRIS PLAINS,404
6833,NJ,MORRIS PLANE,1
6834,NJ,MORRISTOWN,2478
6835,NJ,MOUNT ARLINGTON,66
6836,NJ,MOUNT HOLLY,4
6837,NJ,MOUNT HOLY,1
6838,NJ,MOUNT LAUREL,666
6839,NJ,MOUNT OLIVE,19
6840,NJ,MOUNTAIN LAKES,26
6841,NJ,MOUNTAINSIDE,47
6842,NJ,MT LAUREL,20
6843,NJ,MT OLIVE,1
6844,NJ,MT. ARLINGTON,4
6845,NJ,MT. LAUREL,413
6846,NJ,MT. LAURIEL,1
6847,NJ,MT. OLIVE,10
6848,NJ,MT.LAUREL,1
6849,NJ,MULLICA,1
6850,NJ,MULLICA HILL,5
6851,NJ,MURRAY HILL,1447
6852,NJ,MURRAY HILLL,3
6853,NJ,N. ARLINGTON,1
6854,NJ,N. BRUNSWICK,1
6855,NJ,NAVESINK,6
6856,NJ,NEPTUNE,120
6857,NJ,NEPTUNE CITY,3
6858,NJ,NESHANIC STA,1
6859,NJ,NESHANIC STATION,3
6860,NJ,NETCONG,1
6861,NJ,NEW BRUNSWICK,1920
6862,NJ,NEW BRUSNWICK,2
6863,NJ,NEW BRUSWICK,5
6864,NJ,NEW BURNSWICK,1
6865,NJ,NEW CITY,1
6866,NJ,NEW JERSEY,81
6867,NJ,NEW JERSEY CITY,1
6868,NJ,NEW MILFORD,14
6869,NJ,NEW PROVIDENCE,32
6870,NJ,NEW ROCHELLE,1
6871,NJ,NEW YORK,10
6872,NJ,"NEW YORK CITY,",1
6873,NJ,NEWARK,2153
6874,NJ,"NEWARK,",1
6875,NJ,NEWFIELD,1
6876,NJ,NEWFOUNDLAND,2
6877,NJ,"NEWPORT, JERSEY CITY",1
6878,NJ,NEWTON,68
6879,NJ,NIAGARA FALLS,1
6880,NJ,NJ,2
6881,NJ,NORTH ARLINGTON,5
6882,NJ,NORTH BEGREN,1
6883,NJ,NORTH BERGEN,173
6884,NJ,NORTH BRANCH,5
6885,NJ,NORTH BRUNSWICK,6476
6886,NJ,"NORTH BRUNSWICK,",234
6887,NJ,"NORTH BRUNSWICK, NJ",20
6888,NJ,NORTH BRUSNWICK,2
6889,NJ,NORTH BURNSWICK,1
6890,NJ,NORTH HALEDON,15
6891,NJ,NORTH PLAINFIELD,3
6892,NJ,NORTH WILDWOOD,3
6893,NJ,NORTHFIELD,3
6894,NJ,NORTHHALE,8
6895,NJ,NORTHVALE,109
6896,NJ,NORWOOD,13
6897,NJ,NUTEY,1
6898,NJ,NUTLEY,830
6899,NJ,OAK RIDGE,5
6900,NJ,OAKHURST,2
6901,NJ,OAKLAND,62
6902,NJ,OCEAN,21
6903,NJ,OCEAN CITY,3
6904,NJ,OCEAN GROVE,1
6905,NJ,OCEAN TOWNSHIP,1
6906,NJ,OCEANPORT,340
6907,NJ,OCEANVILLE,1
6908,NJ,OLD BRIDGE,258
6909,NJ,OLD TAPPAN,205
6910,NJ,OMAHA,1
6911,NJ,ORADELL,36
6912,NJ,ORANGE,5
6913,NJ,ORDELL,1
6914,NJ,PALISADES PARK,78
6915,NJ,PAR-TROY HILLS,4
6916,NJ,PARAMUS,2748
6917,NJ,PARISIPPANY,3
6918,NJ,PARISPPANY,117
6919,NJ,PARK RIDGE,235
6920,NJ,PARLILN,1
6921,NJ,PARLIN,2627
6922,NJ,PARSIPAANY,1
6923,NJ,PARSIPANNY,61
6924,NJ,PARSIPPANNY,93
6925,NJ,PARSIPPANY,9154
6926,NJ,PARSIPPANY-TORY HILLS,1
6927,NJ,PARSIPPANY-TROY HILLS,16
6928,NJ,PARSIPPPANY,1
6929,NJ,PARSSIPPANY,1
6930,NJ,PASIPPANY,1
6931,NJ,PASSAIC,50
6932,NJ,PATERSON,199
6933,NJ,PATTERSON,7
6934,NJ,PAULSBORO,1
6935,NJ,PEAPACK,2
6936,NJ,PEDRICKTOWN,3
6937,NJ,PENNINGTON,2388
6938,NJ,"PENNINGTON,",1
6939,NJ,PENNSAUKEN,49
6940,NJ,PENNSUAKEN,1
6941,NJ,PENNSVILLE,7
6942,NJ,PEORIA,1
6943,NJ,PERRINEVILLE,1
6944,NJ,PERTH AMBOY,40
6945,NJ,PHILIPSBURG,1
6946,NJ,PHILLIPSBURG,33
6947,NJ,PINE BROOK,124
6948,NJ,PINE BROOKS,4
6949,NJ,PINEBROOK,3
6950,NJ,PISACATAWAY,200
6951,NJ,PISCATAWAT,1
6952,NJ,PISCATAWAY,27395
6953,NJ,PISCATAWAY TOWNSHIP,32
6954,NJ,"PISCATAWAY,",64
6955,NJ,"PISCATAWAY, NJ  08854",3
6956,NJ,PISCATWAY,18
6957,NJ,PISKATAWAY,4
6958,NJ,PISWATAWAY,1
6959,NJ,PITMAN,1
6960,NJ,PITTSFORD,1
6961,NJ,PITTSGROVE,1
6962,NJ,PLAINFIELD,70
6963,NJ,"PLAINFIELD,",1
6964,NJ,PLAINSBORO,8216
6965,NJ,PLAINSBORO TOWNSHIP,21
6966,NJ,"PLAINSBORO,",3
6967,NJ,PLAINVIEW,1
6968,NJ,PLEASANTON,1
6969,NJ,PLEASANTVILLE,8
6970,NJ,PLUCKEMIN,7
6971,NJ,POINT PLEASANT BEACH,4
6972,NJ,POMONA,5
6973,NJ,POMPTON LAKES,7
6974,NJ,POMPTON PLAINS,43
6975,NJ,PORT MURRAY,1
6976,NJ,PORT NEWARK,2
6977,NJ,PORT WASHINGTON,1
6978,NJ,PORTSMOUTH,3
6979,NJ,POWHATAN,1
6980,NJ,PPAINSBORO,1
6981,NJ,PRASIPPANY,1
6982,NJ,PRICENTON,2
6983,NJ,PRICETON,1
6984,NJ,PRINCENTON,28
6985,NJ,PRINCENTON JUNCTION,1
6986,NJ,PRINCEON,1
6987,NJ,PRINCESTON,3
6988,NJ,PRINCETON,20129
6989,NJ,PRINCETON JCT,60
6990,NJ,PRINCETON JN.,1
6991,NJ,PRINCETON JUNCTION,1443
6992,NJ,"PRINCETON,",2
6993,NJ,PROSPECT PARK,1
6994,NJ,RAHWAY,45
6995,NJ,RAMSEY,165
6996,NJ,RAMSSEY,1
6997,NJ,RANCOCAS,1
6998,NJ,RANDOLOPH,1
6999,NJ,RANDOLPH,39
7000,NJ,RARITAN,111
7001,NJ,RED BANK,822
7002,NJ,REDBANK,3
7003,NJ,RENO,1
7004,NJ,RIDGEFIELD,56
7005,NJ,RIDGEFIELD PARD,5
7006,NJ,RIDGEFIELD PARK,426
7007,NJ,RIDGEWOOD,35
7008,NJ,RINGOES,4
7009,NJ,RINGWOOD,1
7010,NJ,RIVER EDGE,13
7011,NJ,RIVER VALE,3
7012,NJ,RIVERDALE,9
7013,NJ,ROBBINSVILLE,141
7014,NJ,ROBINSVILLE,5
7015,NJ,ROCHELLE PARK,379
7016,NJ,ROCKAWAY,53
7017,NJ,ROCKLEIGH,65
7018,NJ,ROOSEVELT,1
7019,NJ,ROSELAND,1139
7020,NJ,ROSELLE,11
7021,NJ,RUMSON,4
7022,NJ,RUTHERFORD,674
7023,NJ,S HACKENSACK,1
7024,NJ,S. PLAINFIELD,69
7025,NJ,S.PLAINFIELD,2
7026,NJ,SADDLE BROOK,354
7027,NJ,SADDLE RIVER,1
7028,NJ,SADDLEBROOK,1
7029,NJ,SALEM,3
7030,NJ,SAYERVILLE,2
7031,NJ,SAYREVILLE,402
7032,NJ,SCOTCH PLAINS,59
7033,NJ,SEA GIRT,1
7034,NJ,SEACAUCUS,9
7035,NJ,SEASIDE HEIGHTS,3
7036,NJ,SEATTLE,1
7037,NJ,SECACUS,2
7038,NJ,SECAUCUS,25782
7039,NJ,"SECAUCUS,",9
7040,NJ,"SECAUCUS, NJ 07094",3
7041,NJ,SECAUSCUS,1
7042,NJ,SECAUSUS,2
7043,NJ,SEWELL,6
7044,NJ,SHORT HILLS,1455
7045,NJ,SHREWSBURY,20
7046,NJ,SKILLMAN,80
7047,NJ,SOMERDALE,1
7048,NJ,SOMEREST,1
7049,NJ,SOMERS POINT,7
7050,NJ,SOMERSET,10496
7051,NJ,"SOMERSET,",79
7052,NJ,"SOMERSET, NJ",1
7053,NJ,SOMERST,14
7054,NJ,SOMERVILE,1
7055,NJ,SOMERVILLE,79
7056,NJ,SOMMERSET,7
7057,NJ,SOMMERVILLE,4
7058,NJ,SOTH PLAINFIELD,1
7059,NJ,SOTUHPLAINFIELD,1
7060,NJ,SOUTH AMBOY,3
7061,NJ,SOUTH BOUND BROOK,5
7062,NJ,SOUTH BRUNSWICK,240
7063,NJ,SOUTH BRUNSWICK TOWNSHIP,18
7064,NJ,SOUTH BRUNSWICK TWP,24
7065,NJ,SOUTH HACKENSACK,85
7066,NJ,SOUTH KEARNY,1
7067,NJ,SOUTH ORANGE,44
7068,NJ,SOUTH PALINFIELD,1
7069,NJ,"SOUTH PLAIN FIELD,",173
7070,NJ,SOUTH PLAINFEILD,34
7071,NJ,SOUTH PLAINFIELD,15552
7072,NJ,SOUTH PLAINFIELD RD,1
7073,NJ,"SOUTH PLAINFIELD,",34
7074,NJ,SOUTH PLAINFILED,2
7075,NJ,SOUTH PLIANFIELD,8
7076,NJ,SOUTH RICHMOND HILL,1
7077,NJ,SOUTH RIVER,4
7078,NJ,SOUTHAMPTON,3
7079,NJ,SOUTHLAKE,2
7080,NJ,"SOUTHPLAINFIELD,",1
7081,NJ,SOUTHPLPAINFEILD,2
7082,NJ,SPARTA,19
7083,NJ,SPOTSWOOD,7
7084,NJ,SPRING,1
7085,NJ,SPRINGFIELD,296
7086,NJ,SPRINGFLELD,1
7087,NJ,STANHOPE,9
7088,NJ,STERLING,2
7089,NJ,STEWARTSVILLE,1
7090,NJ,STIRLING,9
7091,NJ,STONE HARBOR,1
7092,NJ,SUCCASUNNA,4
7093,NJ,SUITE 200-18,1
7094,NJ,SUITE 201,1
7095,NJ,"SUITE 208, PRINCETON",24
7096,NJ,SUITE 408,68
7097,NJ,SUITE 430,1
7098,NJ,SUMITT,1
7099,NJ,SUMMIT,186
7100,NJ,SUNNYVALE,1
7101,NJ,SWEDESBORO,7
7102,NJ,TAPPAN,1
7103,NJ,TARRYTOWN,1
7104,NJ,TEACNECK,1
7105,NJ,TEANECK,5731
7106,NJ,TENAFLY,20
7107,NJ,TETERBORO,45
7108,NJ,TGUNTER@LITTLER.COM,1
7109,NJ,THOROFARE,34
7110,NJ,TINTON FALLS,285
7111,NJ,TITUSVILLE,1
7112,NJ,TOMS RIVER,103
7113,NJ,TOTAWA,1
7114,NJ,TOTOWA,80
7115,NJ,TOWACO,3
7116,NJ,TREANECK,1
7117,NJ,TRENTON,92
7118,NJ,TUCKAHOE,2
7119,NJ,TURNERSVILLE,3
7120,NJ,UNION,487
7121,NJ,UNION CITY,69
7122,NJ,UNIT 308,1
7123,NJ,UPPER MONTCLAIR,1
7124,NJ,UPPER SADDLE RIVER,212
7125,NJ,VENTNOR CITY,1
7126,NJ,VERNON,2
7127,NJ,VERONA,6
7128,NJ,VINCENTOWN,1
7129,NJ,VINELAND,30
7130,NJ,VINLEAND,2
7131,NJ,VOORHEES,469
7132,NJ,VOORHES,1
7133,NJ,VORHEES,1
7134,NJ,W. WINDSOR,1
7135,NJ,WALDWICK,24
7136,NJ,WALL,8
7137,NJ,WALL TOWNSHIP,23
7138,NJ,WALLINGTON,4
7139,NJ,WALWICK,1
7140,NJ,WARREN,3880
7141,NJ,WARRENT,1
7142,NJ,WASHINGTON,16
7143,NJ,WASHINGTON TOWNSHIP,1
7144,NJ,"WASHINGTON,",2
7145,NJ,WATCHUNG,126
7146,NJ,WAYNE,454
7147,NJ,WEEHAWKEN,70
7148,NJ,WEST ATLANTIC CITY,1
7149,NJ,WEST BERIN,1
7150,NJ,WEST BERLIN,32
7151,NJ,WEST CALDWELL,42
7152,NJ,WEST DEPTFORD,15
7153,NJ,WEST LONG BRANCH,70
7154,NJ,WEST MILFORD,2
7155,NJ,WEST NEW YORK,18
7156,NJ,WEST ORANGE,50
7157,NJ,WEST PATERSON,8
7158,NJ,WEST TRENTON,14
7159,NJ,WEST WINDSOR,1389
7160,NJ,WEST WINDSOR TOWNSHIP,3
7161,NJ,WESTAMPTON,1
7162,NJ,WESTFIELD,12
7163,NJ,WESTHAMPTON,2
7164,NJ,WESTVILLE,3
7165,NJ,WESTWOOD,5
7166,NJ,WHARTON,5
7167,NJ,WHIPPANY,247
7168,NJ,WHITE PLAINS,3
7169,NJ,WHITEHOUSE,8
7170,NJ,WHITEHOUSE STATION,284
7171,NJ,WHITING,9
7172,NJ,WILDWOOD,1
7173,NJ,WILLIAMSTOWN,2
7174,NJ,WILMINGTON,1
7175,NJ,WOLLWICH TOWNSHIP,1
7176,NJ,WOOD RIDGE,1
7177,NJ,WOOD-RIDGE,1
7178,NJ,WOODBRIDGE,2763
7179,NJ,WOODBRIDGE TOWNSHIP,48
7180,NJ,WOODBURY,1
7181,NJ,WOODCLIFF,1
7182,NJ,WOODCLIFF LAKE,269
7183,NJ,"WOODCLIFF LAKE,",3
7184,NJ,WOODLAND PARK,53
7185,NJ,WOODLYNNE,1
7186,NJ,WOODRBRIDGE,1
7187,NJ,WOODRIDGE,1
7188,NJ,WOOLWICH TOWNSHIP,2
7189,NJ,WOOLWICH TWP,1
7190,NJ,WOOLWICH TWP.,1
7191,NJ,WRIGHTSTOWN,4
7192,NJ,WYCKOFF,5
7193,NJ,YARDVILLE,1
7194,NJ, JERSEY CITY,1
7195,NM,ALAMO,7
7196,NM,ALAMOGORDO,6
7197,NM,ALBERQUERQUE,6
7198,NM,ALBUQERQUE,3
7199,NM,ALBUQUERQUE,1686
7200,NM,ALBURQUERQUE,2
7201,NM,ALOMOGORDO,2
7202,NM,ANGEL FIRE,1
7203,NM,ANTHONY,1
7204,NM,ARTESIA,1
7205,NM,AZTEC,1
7206,NM,BELEN,1
7207,NM,BERNALILLO,3
7208,NM,CABALLO,1
7209,NM,CARLSBAD,24
7210,NM,CLAYTON,3
7211,NM,CLOVIS,13
7212,NM,CORRALES,1
7213,NM,CRANBURY,1
7214,NM,CROWNPOINT,30
7215,NM,CUBA,10
7216,NM,DEMING,30
7217,NM,DULCE,9
7218,NM,EDISON,1
7219,NM,ESPANOLA,77
7220,NM,FARMINGTON,48
7221,NM,GALLINA,11
7222,NM,GALLUP,202
7223,NM,GRANTS,12
7224,NM,HAGERMAN,9
7225,NM,HATCH,1
7226,NM,HOBBS,33
7227,NM,JERSEY CITY,1
7228,NM,KINGSTON,1
7229,NM,KIRTLAND,21
7230,NM,LAS CRUCES,233
7231,NM,"LAS CRUCES, NM",1
